step_frequency_Hz_or_order,spatial_order_m,complex_real,complex_imag,coefficient_abs
-241.4898960627487,20.999999999999996,-0.2755279634290853,-0.15325906428428304,0.31528399803458684
241.4898960627487,-20.999999999999996,-0.2755279634290853,0.15325906428428304,0.31528399803458684
0.0,-20.999999999999996,0.13249319184582853,-0.0854931369032121,0.15768171213887452
0.0,20.999999999999996,0.1324931918458285,0.0854931369032121,0.1576817121388745
482.9797921254974,-20.999999999999996,-0.07132260406859102,0.03376959303755856,0.07891323884524903
-482.9797921254974,20.999999999999996,-0.07132260406859102,-0.033769593037558554,0.078913238845249
241.4898960627487,20.999999999999996,0.05073355806789024,0.03765124363692192,0.06317839869476627
-241.4898960627487,-20.999999999999996,0.050733558067890205,-0.03765124363692194,0.06317839869476626
482.9797921254974,-62.999999999999986,0.006050418297847836,0.05990520756243853,0.06020997803253025
-482.9797921254974,62.999999999999986,0.006050418297847826,-0.059905207562438514,0.06020997803253023
-724.4696881882461,20.999999999999996,-0.042037793648411474,-0.0166346611426067,0.045209380068253244
724.4696881882461,-20.999999999999996,-0.04203779364841148,0.01663466114260666,0.04520938006825323
241.4898960627487,-56.999999999999986,-0.03264636930071924,0.022886451983806396,0.039869475954996195
-241.4898960627487,56.999999999999986,-0.03264636930071924,-0.022886451983806393,0.03986947595499619
482.9797921254974,20.999999999999996,0.030195835698179522,0.02563367381616855,0.03960901067718276
-482.9797921254974,-20.999999999999996,0.030195835698179508,-0.025633673816168552,0.03960901067718275
-965.9595842509948,20.999999999999996,-0.03023931079582602,-0.009736500410811085,0.03176815005089665
965.9595842509948,-20.999999999999996,-0.030239310795826015,0.009736500410811082,0.03176815005089664
-724.4696881882461,-20.999999999999996,0.020783353109509146,-0.020131026547908708,0.028934512201645092
724.4696881882461,20.999999999999996,0.02078335310950914,0.020131026547908708,0.028934512201645085
-1207.4494803137436,20.999999999999996,-0.023865488310628024,-0.005973717408198101,0.024601764814291917
1207.4494803137436,-20.999999999999996,-0.023865488310627993,0.0059737174081981115,0.02460176481429189
-965.9595842509948,-20.999999999999996,0.015367422336619696,-0.016947258305384343,0.022877220839548157
965.9595842509948,20.999999999999996,0.015367422336619689,0.016947258305384343,0.022877220839548153
241.4898960627487,14.999999999999996,-0.02249944580332484,-0.0006236272363786402,0.02250808682200033
-241.4898960627487,-14.999999999999996,-0.022499445803324837,0.0006236272363786426,0.022508086822000326
-1448.9393763764922,20.999999999999996,-0.019791902601402792,-0.003604584587015433,0.020117466009126592
1448.9393763764922,-20.999999999999996,-0.019791902601402785,0.003604584587015435,0.020117466009126585
0.0,56.999999999999986,0.015544660786353855,0.012487838845333107,0.01993947336290048
0.0,-56.999999999999986,0.015544660786353852,-0.012487838845333107,0.019939473362900476
1207.4494803137436,20.999999999999996,0.011806289332442158,0.014862260526610627,0.01898091820124058
-1207.4494803137436,-20.999999999999996,0.011806289332442167,-0.014862260526610608,0.018980918201240572
241.4898960627487,50.999999999999986,0.01701280302906989,-0.0065747163704272926,0.018239034027532658
-241.4898960627487,-50.999999999999986,0.017012803029069882,0.006574716370427297,0.018239034027532654
-241.4898960627487,92.99999999999999,0.01311768908454025,0.011470114949092043,0.01742519164497341
241.4898960627487,-92.99999999999999,0.013117689084540248,-0.011470114949092041,0.017425191644973408
-1690.4292724392408,20.999999999999996,-0.016972777414974844,-0.0019540731120058917,0.017084893178048982
1690.4292724392408,-20.999999999999996,-0.01697277741497483,0.0019540731120059004,0.017084893178048965
1448.9393763764922,20.999999999999996,0.009280970563773945,0.013375929906236613,0.01628041508875598
-1448.9393763764922,-20.999999999999996,0.009280970563773944,-0.013375929906236605,0.016280415088755974
1931.9191685019896,-20.999999999999996,-0.014891551687633486,0.0007248612134273903,0.014909182923426459
-1931.9191685019896,20.999999999999996,-0.014891551687633483,-0.0007248612134273808,0.014909182923426455
1690.4292724392408,20.999999999999996,0.007441325706210615,0.012235112310305912,0.014320310803600255
-1690.4292724392408,-20.999999999999996,0.007441325706210577,-0.01223511231030591,0.014320310803600234
-2173.4090645647384,20.999999999999996,-0.013233482663578868,0.00018422318172480707,0.01323476488600864
2173.4090645647384,-20.999999999999996,-0.013233482663578858,-0.00018422318172477378,0.013234764886008629
1931.9191685019896,20.999999999999996,0.005797686367549994,0.011402568644814943,0.01279186221455625
-1931.9191685019896,-20.999999999999996,0.005797686367549997,-0.01140256864481494,0.012791862214556249
2414.898960627487,-20.999999999999996,-0.011946945822296709,-0.0009672352945039372,0.011986035983419494
-2414.898960627487,20.999999999999996,-0.011946945822296702,0.0009672352945039451,0.011986035983419487
2173.4090645647384,20.999999999999996,0.004603940479982476,0.010678195708464651,0.011628419132947272
-2173.4090645647384,-20.999999999999996,0.004603940479982477,-0.01067819570846465,0.011628419132947269
0.0,14.999999999999996,0.011246173720092192,-0.00042986402698460494,0.011254386097170636
0.0,-14.999999999999996,0.011246173720092192,0.00042986402698460353,0.011254386097170636
-2656.3888566902356,20.999999999999996,-0.01086814768795751,0.001602728321045727,0.01098568942935937
2656.3888566902356,-20.999999999999996,-0.010868147687957509,-0.0016027283210457235,0.010985689429359369
2414.898960627487,20.999999999999996,0.003589814115079376,0.010078090190856715,0.010698348810721469
-2414.898960627487,-20.999999999999996,0.0035898141150793768,-0.01007809019085671,0.010698348810721464
-2897.8787527529844,20.999999999999996,-0.009951588554476245,0.002140699377858874,0.010179229272589747
2897.8787527529844,-20.999999999999996,-0.009951588554476242,-0.0021406993778588785,0.010179229272589746
