frequency_Hz,complex_real,complex_imag,coefficient_abs
-5795.757505505969,-0.24950813548639653,-4.736951571734001e-15,0.24950813548639653
-5554.26760944322,0.023042729773815225,-0.00012913129305808235,0.023043091596396472
-5312.777713380471,0.022555206948992795,0.00023774511868679404,0.022556459900732483
-5071.287817317722,0.02187794892945709,0.0008249798432121193,0.021893497689990944
-4829.797921254974,0.17423393081034058,1.4929465886929596,1.5030791660240548
-4588.308025192226,0.020738154943322776,0.0026688636134342136,0.020909182275746126
-4346.818129129477,0.020215654417668098,0.003867835001948187,0.0205823427028334
-4105.328233066728,0.019782435923254342,0.0050753287720999105,0.02042311761711637
-3863.838337003979,2.177361131674843,1.9959201863852452,2.9537431994248355
-3622.3484409412304,0.019338886007170708,0.00885701952856856,0.021270620746179175
-3380.8585448784816,0.019140259089266393,0.010428363963440806,0.02179679547452413
-3139.368648815733,0.018981360596056318,0.012243854398566931,0.02258769622185552
-2897.8787527529844,-2.769000710867355,-1.609578869071508,3.202828292704033
-2656.3888566902356,0.01895739110355972,0.01674339944885788,0.025292767791551395
-2414.898960627487,0.01906841306006185,0.019476864089426046,0.02725715706722018
-2173.4090645647384,0.019614129525665,0.022796065247257392,0.030072822744245005
-1931.9191685019896,-30.960841477888607,-30.223980764190717,43.267340087566254
-1690.4292724392408,0.016835160997839584,0.030714240103394568,0.03502552199399961
-1448.9393763764922,0.0173375745404634,0.03700131797719318,0.04086182843431611
-1207.4494803137436,0.01722876244774412,0.045481975892057894,0.04863579326511014
-965.9595842509948,12.325543421029195,-4.938776066322215,13.27819753042382
-724.4696881882461,0.018445403131603384,0.07893314103854104,0.08105969189984365
-482.9797921254974,0.018268987538814126,0.11931251926215714,0.12070307849585264
-241.4898960627487,0.01828831977525258,0.23972801662565552,0.24042459232672614
0.0,109391.03851948348,0.0,109391.03851948348
241.4898960627487,0.01828831977525256,-0.23972801662565557,0.2404245923267262
482.9797921254974,0.01826898753881412,-0.11931251926215714,0.12070307849585264
724.4696881882461,0.01844540313160342,-0.07893314103854104,0.08105969189984365
965.9595842509948,12.325543421029195,4.938776066322215,13.27819753042382
1207.4494803137436,0.017228762447744142,-0.045481975892057866,0.04863579326511013
1448.9393763764922,0.017337574540463405,-0.03700131797719318,0.04086182843431611
1690.4292724392408,0.01683516099783956,-0.03071424010339458,0.03502552199399961
1931.9191685019896,-30.960841477888607,30.22398076419072,43.267340087566254
2173.4090645647384,0.019614129525664988,-0.02279606524725738,0.030072822744244988
2414.898960627487,0.01906841306006185,-0.01947686408942605,0.02725715706722019
2656.3888566902356,0.018957391103559713,-0.016743399448857867,0.02529276779155138
2897.8787527529844,-2.769000710867355,1.6095788690715076,3.202828292704033
3139.368648815733,0.018981360596056318,-0.012243854398566956,0.022587696221855535
3380.8585448784816,0.019140259089266393,-0.010428363963440804,0.02179679547452413
3622.3484409412304,0.019338886007170677,-0.008857019528568552,0.021270620746179143
3863.838337003979,2.177361131674843,-1.9959201863852452,2.9537431994248355
4105.328233066728,0.019782435923254328,-0.005075328772099927,0.020423117617116363
4346.818129129477,0.0202156544176681,-0.003867835001948189,0.020582342702833403
4588.308025192226,0.020738154943322786,-0.002668863613434218,0.020909182275746136
4829.797921254974,0.1742339308103409,-1.4929465886929594,1.5030791660240546
5071.287817317722,0.021877948929457092,-0.0008249798432121193,0.021893497689990948
5312.777713380471,0.022555206948992795,-0.0002377451186867894,0.022556459900732483
5554.26760944322,0.023042729773815218,0.00012913129305808235,0.023043091596396465
