product,source_a,time_frequency_a_Hz,time_order_a_n,spatial_order_a_m,source_b,time_frequency_b_Hz,time_order_b_n,spatial_order_b_m,contribution_real,contribution_imag,contribution_abs,stress,target_time_frequency_Hz,target_time_order_n,target_spatial_order_m,target_coeff_real,target_coeff_imag,target_coeff_abs,pair_rank,abs_fraction_of_target
Br*Br/(2mu0),Br,241.4898960627487,1.0,-20.999999999999996,Br,-965.9595842509948,-4.0,104.99999999999997,150.53265568268435,-205.7675139998337,254.95166256479553,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,5,0.015604087213473712
Br*Br/(2mu0),Br,-965.9595842509948,-4.0,104.99999999999997,Br,241.4898960627487,1.0,-20.999999999999996,150.53265568268435,-205.7675139998337,254.95166256479553,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,6,0.015604087213473712
Br*Br/(2mu0),Br,0.0,0.0,-20.999999999999996,Br,-724.4696881882461,-3.0,104.99999999999997,149.60409777237328,-205.19158657706464,253.9389164194784,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,7,0.015542102996474846
Br*Br/(2mu0),Br,-724.4696881882461,-3.0,104.99999999999997,Br,0.0,0.0,-20.999999999999996,149.60409777237328,-205.19158657706458,253.93891641947835,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,8,0.015542102996474842
Br*Br/(2mu0),Br,482.9797921254974,2.0,-62.999999999999986,Br,-1207.4494803137436,-5.0,146.99999999999997,-76.05047374276147,85.86074661828103,114.69848458609691,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,9,0.00702001759364821
Br*Br/(2mu0),Br,-1207.4494803137436,-5.0,146.99999999999997,Br,482.9797921254974,2.0,-62.999999999999986,-76.05047374276147,85.86074661828103,114.69848458609691,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,10,0.00702001759364821
Br*Br/(2mu0),Br,-241.4898960627487,-1.0,-14.999999999999996,Br,-482.9797921254974,-2.0,98.99999999999997,-11.646790235452531,69.71830757578257,70.68444053693892,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,11,0.0043261776121725605
Br*Br/(2mu0),Br,-482.9797921254974,-2.0,98.99999999999997,Br,-241.4898960627487,-1.0,-14.999999999999996,-11.64679023545253,69.71830757578256,70.68444053693891,Fr,-724.4696881882461,-3.0,83.99999999999999,-9735.952973170937,13121.23365030338,16338.774519579178,12,0.00432617761217256
Br*Br/(2mu0),Br,241.4898960627487,1.0,50.999999999999986,Br,-241.4898960627487,-1.0,20.999999999999996,-2266.023350918204,-316.6578823128847,2288.0415296356505,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,1,0.19873215833859498
Br*Br/(2mu0),Br,-241.4898960627487,-1.0,20.999999999999996,Br,241.4898960627487,1.0,50.999999999999986,-2266.023350918204,-316.6578823128847,2288.0415296356505,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,2,0.19873215833859498
Br*Br/(2mu0),Br,241.4898960627487,1.0,-20.999999999999996,Br,-241.4898960627487,-1.0,92.99999999999999,-2137.52618299818,-457.5436666805193,2185.947023585481,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,3,0.18986454764225685
Br*Br/(2mu0),Br,-241.4898960627487,-1.0,92.99999999999999,Br,241.4898960627487,1.0,-20.999999999999996,-2137.52618299818,-457.5436666805193,2185.947023585481,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,4,0.18986454764225685
-Btheta*Btheta/(2mu0),Btheta,-241.4898960627487,-1.0,20.999999999999996,Btheta,241.4898960627487,1.0,50.999999999999986,594.1187106352543,173.5952509012929,618.9607042958219,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,5,0.05376099825909774
-Btheta*Btheta/(2mu0),Btheta,241.4898960627487,1.0,50.999999999999986,Btheta,-241.4898960627487,-1.0,20.999999999999996,594.1187106352542,173.59525090129287,618.9607042958218,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,6,0.05376099825909773
-Btheta*Btheta/(2mu0),Btheta,-241.4898960627487,-1.0,92.99999999999999,Btheta,241.4898960627487,1.0,-20.999999999999996,-594.3033469498055,-40.947933825040366,595.7123479333635,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,7,0.05174171846111615
-Btheta*Btheta/(2mu0),Btheta,241.4898960627487,1.0,-20.999999999999996,Btheta,-241.4898960627487,-1.0,92.99999999999999,-594.3033469498054,-40.94793382504031,595.7123479333634,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,8,0.051741718461116144
Br*Br/(2mu0),Br,0.0,0.0,50.999999999999986,Br,0.0,0.0,20.999999999999996,-566.8717828709907,-79.31092749839485,572.3930829735727,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,9,0.0497162797633025
Br*Br/(2mu0),Br,0.0,0.0,20.999999999999996,Br,0.0,0.0,50.999999999999986,-566.8717828709906,-79.31092749839488,572.3930829735726,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,10,0.04971627976330249
Br*Br/(2mu0),Br,0.0,0.0,-20.999999999999996,Br,0.0,0.0,92.99999999999999,-534.7044789290582,-114.19999590217697,546.7636773331353,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,11,0.047490189443748484
Br*Br/(2mu0),Br,0.0,0.0,92.99999999999999,Br,0.0,0.0,-20.999999999999996,-534.704478929058,-114.19999590217694,546.7636773331351,Fr,0.0,0.0,71.99999999999999,-11486.563047107851,-782.6003742452616,11513.192171633045,12,0.047490189443748464
Br*Br/(2mu0),Br,241.4898960627487,1.0,-20.999999999999996,Br,-241.4898960627487,-1.0,-50.999999999999986,-2266.0233509182035,316.65788231288377,2288.0415296356496,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,1,0.1987321583385949
Br*Br/(2mu0),Br,-241.4898960627487,-1.0,-50.999999999999986,Br,241.4898960627487,1.0,-20.999999999999996,-2266.0233509182035,316.65788231288377,2288.0415296356496,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,2,0.1987321583385949
Br*Br/(2mu0),Br,241.4898960627487,1.0,-92.99999999999999,Br,-241.4898960627487,-1.0,20.999999999999996,-2137.5261829981796,457.5436666805192,2185.9470235854806,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,3,0.18986454764225683
Br*Br/(2mu0),Br,-241.4898960627487,-1.0,20.999999999999996,Br,241.4898960627487,1.0,-92.99999999999999,-2137.5261829981796,457.5436666805191,2185.9470235854806,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,4,0.18986454764225683
-Btheta*Btheta/(2mu0),Btheta,241.4898960627487,1.0,-20.999999999999996,Btheta,-241.4898960627487,-1.0,-50.999999999999986,594.118710635254,-173.5952509012929,618.9607042958216,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,5,0.05376099825909772
-Btheta*Btheta/(2mu0),Btheta,-241.4898960627487,-1.0,-50.999999999999986,Btheta,241.4898960627487,1.0,-20.999999999999996,594.118710635254,-173.59525090129284,618.9607042958216,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,6,0.05376099825909772
-Btheta*Btheta/(2mu0),Btheta,241.4898960627487,1.0,-92.99999999999999,Btheta,-241.4898960627487,-1.0,20.999999999999996,-594.3033469498055,40.94793382504042,595.7123479333635,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,7,0.05174171846111615
-Btheta*Btheta/(2mu0),Btheta,-241.4898960627487,-1.0,20.999999999999996,Btheta,241.4898960627487,1.0,-92.99999999999999,-594.3033469498055,40.94793382504048,595.7123479333635,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,8,0.05174171846111615
Br*Br/(2mu0),Br,0.0,0.0,-20.999999999999996,Br,0.0,0.0,-50.999999999999986,-566.8717828709908,79.31092749839456,572.3930829735727,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,9,0.0497162797633025
Br*Br/(2mu0),Br,0.0,0.0,-50.999999999999986,Br,0.0,0.0,-20.999999999999996,-566.8717828709907,79.31092749839453,572.3930829735726,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,10,0.04971627976330249
Br*Br/(2mu0),Br,0.0,0.0,20.999999999999996,Br,0.0,0.0,-92.99999999999999,-534.704478929058,114.19999590217665,546.7636773331351,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,11,0.047490189443748464
Br*Br/(2mu0),Br,0.0,0.0,-92.99999999999999,Br,0.0,0.0,20.999999999999996,-534.704478929058,114.19999590217668,546.7636773331351,Fr,0.0,0.0,-71.99999999999999,-11486.563047107851,782.6003742452616,11513.192171633045,12,0.047490189443748464
Br*Br/(2mu0),Br,0.0,0.0,-20.999999999999996,Br,0.0,0.0,-20.999999999999996,4076.502970649741,-9013.945980771634,9892.88120892924,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,1,1.029308538182145
Br*Br/(2mu0),Br,241.4898960627487,1.0,-20.999999999999996,Br,-241.4898960627487,-1.0,-20.999999999999996,-3265.907004860919,7221.396166850254,7925.573238763185,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,2,0.8246192420953805
Br*Br/(2mu0),Br,-241.4898960627487,-1.0,-20.999999999999996,Br,241.4898960627487,1.0,-20.999999999999996,-3265.9070048609183,7221.396166850254,7925.573238763185,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,3,0.8246192420953805
Br*Br/(2mu0),Br,-482.9797921254974,-2.0,20.999999999999996,Br,482.9797921254974,2.0,-62.999999999999986,633.2150070796001,-1781.3081046377324,1890.507817714301,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,4,0.19669859540181833
Br*Br/(2mu0),Br,482.9797921254974,2.0,-62.999999999999986,Br,-482.9797921254974,-2.0,20.999999999999996,633.2150070796001,-1781.3081046377322,1890.5078177143007,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,5,0.1966985954018183
Br*Br/(2mu0),Br,482.9797921254974,2.0,-20.999999999999996,Br,-482.9797921254974,-2.0,-20.999999999999996,-512.4816626529337,1133.1678568019602,1243.6666941928866,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,6,0.1293977679455078
Br*Br/(2mu0),Br,-482.9797921254974,-2.0,-20.999999999999996,Br,482.9797921254974,2.0,-20.999999999999996,-512.4816626529334,1133.1678568019602,1243.6666941928866,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,7,0.1293977679455078
-Btheta*Btheta/(2mu0),Btheta,0.0,0.0,-20.999999999999996,Btheta,0.0,0.0,-20.999999999999996,107.02956330805989,-753.5873147116006,761.149898716511,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,8,0.07919412687157672
-Btheta*Btheta/(2mu0),Btheta,241.4898960627487,1.0,-20.999999999999996,Btheta,-241.4898960627487,-1.0,-20.999999999999996,-85.73286077682627,603.7499760929154,609.8066554648076,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,9,0.06344756232832205
-Btheta*Btheta/(2mu0),Btheta,-241.4898960627487,-1.0,-20.999999999999996,Btheta,241.4898960627487,1.0,-20.999999999999996,-85.73286077682627,603.7499760929154,609.8066554648076,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,10,0.06344756232832205
Br*Br/(2mu0),Br,724.4696881882461,3.0,-20.999999999999996,Br,-724.4696881882461,-3.0,-20.999999999999996,-214.3870815200422,474.2769463497519,520.4809723337893,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,11,0.05415363810301929
Br*Br/(2mu0),Br,-724.4696881882461,-3.0,-20.999999999999996,Br,724.4696881882461,3.0,-20.999999999999996,-214.38708152004222,474.2769463497518,520.4809723337892,Fr,0.0,0.0,-41.99999999999999,-4004.8915041140353,8737.03846606001,9611.191243396264,12,0.05415363810301928
Br*Br/(2mu0),Br,0.0,0.0,20.999999999999996,Br,0.0,0.0,20.999999999999996,4076.5029706497376,9013.945980771632,9892.881208929237,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,1,1.0293085381821447
Br*Br/(2mu0),Br,241.4898960627487,1.0,20.999999999999996,Br,-241.4898960627487,-1.0,20.999999999999996,-3265.907004860924,-7221.396166850254,7925.573238763187,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,2,0.8246192420953808
Br*Br/(2mu0),Br,-241.4898960627487,-1.0,20.999999999999996,Br,241.4898960627487,1.0,20.999999999999996,-3265.907004860924,-7221.396166850254,7925.573238763187,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,3,0.8246192420953808
Br*Br/(2mu0),Br,482.9797921254974,2.0,-20.999999999999996,Br,-482.9797921254974,-2.0,62.999999999999986,633.2150070796004,1781.308104637732,1890.5078177143005,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,4,0.1966985954018183
Br*Br/(2mu0),Br,-482.9797921254974,-2.0,62.999999999999986,Br,482.9797921254974,2.0,-20.999999999999996,633.2150070796004,1781.308104637732,1890.5078177143005,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,5,0.1966985954018183
Br*Br/(2mu0),Br,482.9797921254974,2.0,20.999999999999996,Br,-482.9797921254974,-2.0,20.999999999999996,-512.481662652934,-1133.1678568019602,1243.6666941928868,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,6,0.12939776794550786
Br*Br/(2mu0),Br,-482.9797921254974,-2.0,20.999999999999996,Br,482.9797921254974,2.0,20.999999999999996,-512.4816626529341,-1133.1678568019602,1243.6666941928868,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,7,0.12939776794550786
-Btheta*Btheta/(2mu0),Btheta,0.0,0.0,20.999999999999996,Btheta,0.0,0.0,20.999999999999996,107.02956330805989,753.5873147116006,761.149898716511,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,8,0.07919412687157673
-Btheta*Btheta/(2mu0),Btheta,-241.4898960627487,-1.0,20.999999999999996,Btheta,241.4898960627487,1.0,20.999999999999996,-85.73286077682656,-603.7499760929156,609.8066554648079,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,9,0.0634475623283221
-Btheta*Btheta/(2mu0),Btheta,241.4898960627487,1.0,20.999999999999996,Btheta,-241.4898960627487,-1.0,20.999999999999996,-85.73286077682656,-603.7499760929154,609.8066554648077,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,10,0.06344756232832208
Br*Br/(2mu0),Br,724.4696881882461,3.0,20.999999999999996,Br,-724.4696881882461,-3.0,20.999999999999996,-214.38708152004168,-474.27694634975205,520.4809723337892,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,11,0.054153638103019285
Br*Br/(2mu0),Br,-724.4696881882461,-3.0,20.999999999999996,Br,724.4696881882461,3.0,20.999999999999996,-214.38708152004173,-474.27694634975205,520.4809723337892,Fr,0.0,0.0,41.99999999999999,-4004.8915041140344,-8737.038466060008,9611.191243396263,12,0.054153638103019285
Br*Btheta/mu0,Br,0.0,0.0,20.999999999999996,Btheta,-241.4898960627487,-1.0,20.999999999999996,10314.399274732188,-3747.014812861317,10973.921468937073,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,1,0.47534028405578826
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,20.999999999999996,Btheta,0.0,0.0,20.999999999999996,10314.558812316529,-3745.4833644150804,10973.548611358436,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,2,0.47532413356411185
Br*Btheta/mu0,Br,241.4898960627487,1.0,-20.999999999999996,Btheta,-482.9797921254974,-2.0,62.999999999999986,-7113.26585194743,2263.6766871704444,7464.769468946804,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,3,0.3233398060870064
Br*Btheta/mu0,Br,-482.9797921254974,-2.0,62.999999999999986,Btheta,241.4898960627487,1.0,-20.999999999999996,3575.334960828429,-2185.384902679624,4190.3373676808,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,4,0.18150632481570905
Br*Btheta/mu0,Br,241.4898960627487,1.0,20.999999999999996,Btheta,-482.9797921254974,-2.0,20.999999999999996,1034.380328729988,-375.9595099575526,1100.5853976821065,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,5,0.047672345482215064
Br*Btheta/mu0,Br,-482.9797921254974,-2.0,20.999999999999996,Btheta,241.4898960627487,1.0,20.999999999999996,1034.4544919841653,-375.44275470584415,1100.4786949538507,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,6,0.047667723606133465
Br*Btheta/mu0,Br,482.9797921254974,2.0,20.999999999999996,Btheta,-724.4696881882461,-3.0,20.999999999999996,371.5585792203859,-135.1316590258926,395.36861668999717,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,7,0.017125567291158186
Br*Btheta/mu0,Br,-724.4696881882461,-3.0,20.999999999999996,Btheta,482.9797921254974,2.0,20.999999999999996,371.59067274826896,-134.79267863831367,395.28305590804524,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,8,0.01712186118787394
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,-14.999999999999996,Btheta,0.0,0.0,56.999999999999986,-203.32356742561356,274.5710188318373,341.65730996574797,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,9,0.01479903817687748
Br*Btheta/mu0,Br,0.0,0.0,-14.999999999999996,Btheta,-241.4898960627487,-1.0,56.999999999999986,-203.43817810700966,274.3959127258905,341.5848492427232,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,10,0.01479589950846592
Br*Btheta/mu0,Br,0.0,0.0,56.999999999999986,Btheta,-241.4898960627487,-1.0,-14.999999999999996,167.46609402519653,-225.52649557947004,280.90406343877027,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,11,0.012167484311361977
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,56.999999999999986,Btheta,0.0,0.0,-14.999999999999996,167.55471016628212,-225.38323982924823,280.8419229652782,Ftheta,-241.4898960627487,-1.0,41.99999999999999,21297.817993613073,-8909.954773188363,23086.45371964544,12,0.012164792669144133
Br*Btheta/mu0,Br,0.0,0.0,-20.999999999999996,Btheta,241.4898960627487,1.0,-20.999999999999996,10314.399274732188,3747.014812861318,10973.921468937075,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,1,0.4753402840557883
Br*Btheta/mu0,Br,241.4898960627487,1.0,-20.999999999999996,Btheta,0.0,0.0,-20.999999999999996,10314.558812316529,3745.4833644150804,10973.548611358436,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,2,0.47532413356411185
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,20.999999999999996,Btheta,482.9797921254974,2.0,-62.999999999999986,-7113.265851947428,-2263.676687170443,7464.769468946802,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,3,0.3233398060870063
Br*Btheta/mu0,Br,482.9797921254974,2.0,-62.999999999999986,Btheta,-241.4898960627487,-1.0,20.999999999999996,3575.33496082843,2185.384902679624,4190.3373676808005,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,4,0.18150632481570908
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,-20.999999999999996,Btheta,482.9797921254974,2.0,-20.999999999999996,1034.3803287299882,375.95950995755175,1100.5853976821065,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,5,0.047672345482215064
Br*Btheta/mu0,Br,482.9797921254974,2.0,-20.999999999999996,Btheta,-241.4898960627487,-1.0,-20.999999999999996,1034.4544919841655,375.4427547058436,1100.4786949538507,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,6,0.047667723606133465
Br*Btheta/mu0,Br,-482.9797921254974,-2.0,-20.999999999999996,Btheta,724.4696881882461,3.0,-20.999999999999996,371.5585792203857,135.1316590258927,395.368616689997,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,7,0.01712556729115818
Br*Btheta/mu0,Br,724.4696881882461,3.0,-20.999999999999996,Btheta,-482.9797921254974,-2.0,-20.999999999999996,371.59067274826873,134.792678638314,395.2830559080451,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,8,0.017121861187873937
Br*Btheta/mu0,Br,241.4898960627487,1.0,14.999999999999996,Btheta,0.0,0.0,-56.999999999999986,-203.32356742561367,-274.57101883183725,341.65730996574797,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,9,0.01479903817687748
Br*Btheta/mu0,Br,0.0,0.0,14.999999999999996,Btheta,241.4898960627487,1.0,-56.999999999999986,-203.4381781070097,-274.3959127258904,341.58484924272307,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,10,0.014795899508465915
Br*Btheta/mu0,Br,0.0,0.0,-56.999999999999986,Btheta,241.4898960627487,1.0,14.999999999999996,167.46609402519655,225.52649557946992,280.9040634387702,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,11,0.012167484311361975
Br*Btheta/mu0,Br,241.4898960627487,1.0,-56.999999999999986,Btheta,0.0,0.0,14.999999999999996,167.55471016628212,225.3832398292482,280.8419229652781,Ftheta,241.4898960627487,1.0,-41.99999999999999,21297.817993613073,8909.954773188358,23086.45371964544,12,0.012164792669144131
Br*Btheta/mu0,Br,241.4898960627487,1.0,-20.999999999999996,Btheta,-241.4898960627487,-1.0,56.999999999999986,880.5853382657674,-9528.66516646173,9569.268017592034,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,1,0.4274616012729613
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,20.999999999999996,Btheta,241.4898960627487,1.0,14.999999999999996,2305.229297142189,-3796.623274244265,4441.669775989196,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,2,0.19841050237903388
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,56.999999999999986,Btheta,241.4898960627487,1.0,-20.999999999999996,-105.07265118705845,-2772.7418936295085,2774.7320358397906,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,3,0.12394797564066172
Br*Btheta/mu0,Br,0.0,0.0,-20.999999999999996,Btheta,0.0,0.0,56.999999999999986,220.06675747930888,-2383.361843839227,2393.5001684596086,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,4,0.10691825255348031
Br*Btheta/mu0,Br,241.4898960627487,1.0,14.999999999999996,Btheta,-241.4898960627487,-1.0,20.999999999999996,-981.3342094095776,1220.974104788111,1566.4592542165435,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,5,0.06997412758272264
Br*Btheta/mu0,Br,0.0,0.0,20.999999999999996,Btheta,0.0,0.0,14.999999999999996,575.9914715954981,-949.6958502555298,1110.7152575450293,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,6,0.04961592900059469
Br*Btheta/mu0,Br,0.0,0.0,56.999999999999986,Btheta,0.0,0.0,-20.999999999999996,-26.417551767047144,-693.4960193372945,693.9990027932588,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,7,0.031001109433916176
Br*Btheta/mu0,Br,482.9797921254974,2.0,-20.999999999999996,Btheta,-482.9797921254974,-2.0,56.999999999999986,55.18631034642158,-596.9401015107137,599.4856242156877,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,8,0.026779173119224845
Br*Btheta/mu0,Br,241.4898960627487,1.0,-56.999999999999986,Btheta,-241.4898960627487,-1.0,92.99999999999999,-57.82691229580547,540.0591038428147,543.1461934223335,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,9,0.024262476621910674
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,92.99999999999999,Btheta,241.4898960627487,1.0,-56.999999999999986,62.63985566808415,-525.1539842363827,528.8766006144206,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,10,0.02362505033392606
Br*Btheta/mu0,Br,0.0,0.0,14.999999999999996,Btheta,0.0,0.0,20.999999999999996,-245.28471045779185,305.4075474964255,391.71208719178446,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,11,0.017497877133460026
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,-20.999999999999996,Btheta,241.4898960627487,1.0,56.999999999999986,35.26515992053692,-382.5805102929089,384.202392444664,Ftheta,0.0,0.0,35.99999999999999,3088.383966402717,-22172.20501860538,22386.263442365787,12,0.01716241718649503
Br*Btheta/mu0,Br,-241.4898960627487,-1.0,20.999999999999996,Btheta,241.4898960627487,1.0,-56.999999999999986,880.5853382657683,9528.665166461727,9569.268017592032,Ftheta,0.0,0.0,-35.99999999999999,3088.3839664027187,22172.20501860538,22386.263442365787,1,0.42746160127296123
Br*Btheta/mu0,Br,241.4898960627487,1.0,-20.999999999999996,Btheta,-241.4898960627487,-1.0,-14.999999999999996,2305.2292971421894,3796.623274244265,4441.669775989196,Ftheta,0.0,0.0,-35.99999999999999,3088.3839664027187,22172.20501860538,22386.263442365787,2,0.19841050237903388
Br*Btheta/mu0,Br,241.4898960627487,1.0,-56.999999999999986,Btheta,-241.4898960627487,-1.0,20.999999999999996,-105.07265118705845,2772.741893629509,2774.732035839791,Ftheta,0.0,0.0,-35.99999999999999,3088.3839664027187,22172.20501860538,22386.263442365787,3,0.12394797564066173
